codigo_ibge_6,municipio,uf,codigo_ibge_7,label
350290,Araçoiaba da Serra,SP,3502903,Araçoiaba da Serra/SP — IBGE 3502903
350300,Aramina,SP,3503000,Aramina/SP — IBGE 3503000
350310,Arandu,SP,3503109,Arandu/SP — IBGE 3503109
350315,Arapeí,SP,3503158,Arapeí/SP — IBGE 3503158
350320,Araraquara,SP,3503208,Araraquara/SP — IBGE 3503208
350330,Araras,SP,3503307,Araras/SP — IBGE 3503307
350335,Arco-Íris,SP,3503356,Arco-Íris/SP — IBGE 3503356
350340,Arealva,SP,3503406,Arealva/SP — IBGE 3503406
350350,Areias,SP,3503505,Areias/SP — IBGE 3503505
350360,Areiópolis,SP,3503604,Areiópolis/SP — IBGE 3503604
350370,Ariranha,SP,3503703,Ariranha/SP — IBGE 3503703
350380,Artur Nogueira,SP,3503802,Artur Nogueira/SP — IBGE 3503802
350390,Arujá,SP,3503901,Arujá/SP — IBGE 3503901
350395,Aspásia,SP,3503950,Aspásia/SP — IBGE 3503950
350400,Assis,SP,3504008,Assis/SP — IBGE 3504008
350410,Atibaia,SP,3504107,Atibaia/SP — IBGE 3504107
350420,Auriflama,SP,3504206,Auriflama/SP — IBGE 3504206
350430,Avaí,SP,3504305,Avaí/SP — IBGE 3504305
350440,Avanhandava,SP,3504404,Avanhandava/SP — IBGE 3504404
350450,Avaré,SP,3504503,Avaré/SP — IBGE 3504503
350460,Bady Bassitt,SP,3504602,Bady Bassitt/SP — IBGE 3504602
350470,Balbinos,SP,3504701,Balbinos/SP — IBGE 3504701
350480,Bálsamo,SP,3504800,Bálsamo/SP — IBGE 3504800
350490,Bananal,SP,3504909,Bananal/SP — IBGE 3504909
350500,Barão de Antonina,SP,3505005,Barão de Antonina/SP — IBGE 3505005
350510,Barbosa,SP,3505104,Barbosa/SP — IBGE 3505104
350520,Bariri,SP,3505203,Bariri/SP — IBGE 3505203
350530,Barra Bonita,SP,3505302,Barra Bonita/SP — IBGE 3505302
350535,Barra do Chapéu,SP,3505351,Barra do Chapéu/SP — IBGE 3505351
350540,Barra do Turvo,SP,3505401,Barra do Turvo/SP — IBGE 3505401
350550,Barretos,SP,3505500,Barretos/SP — IBGE 3505500
350560,Barrinha,SP,3505609,Barrinha/SP — IBGE 3505609
350570,Barueri,SP,3505708,Barueri/SP — IBGE 3505708
350580,Bastos,SP,3505807,Bastos/SP — IBGE 3505807
350590,Batatais,SP,3505906,Batatais/SP — IBGE 3505906
350600,Bauru,SP,3506003,Bauru/SP — IBGE 3506003
350610,Bebedouro,SP,3506102,Bebedouro/SP — IBGE 3506102
350620,Bento de Abreu,SP,3506201,Bento de Abreu/SP — IBGE 3506201
350630,Bernardino de Campos,SP,3506300,Bernardino de Campos/SP — IBGE 3506300
350635,Bertioga,SP,3506359,Bertioga/SP — IBGE 3506359
350640,Bilac,SP,3506409,Bilac/SP — IBGE 3506409
350650,Birigui,SP,3506508,Birigui/SP — IBGE 3506508
350660,Biritiba Mirim,SP,3506607,Biritiba Mirim/SP — IBGE 3506607
350670,Boa Esperança do Sul,SP,3506706,Boa Esperança do Sul/SP — IBGE 3506706
350680,Bocaina,SP,3506805,Bocaina/SP — IBGE 3506805
350690,Bofete,SP,3506904,Bofete/SP — IBGE 3506904
350700,Boituva,SP,3507001,Boituva/SP — IBGE 3507001
350710,Bom Jesus dos Perdões,SP,3507100,Bom Jesus dos Perdões/SP — IBGE 3507100
350715,Bom Sucesso de Itararé,SP,3507159,Bom Sucesso de Itararé/SP — IBGE 3507159
350720,Borá,SP,3507209,Borá/SP — IBGE 3507209
350730,Boracéia,SP,3507308,Boracéia/SP — IBGE 3507308
350740,Borborema,SP,3507407,Borborema/SP — IBGE 3507407
350745,Borebi,SP,3507456,Borebi/SP — IBGE 3507456
350750,Botucatu,SP,3507506,Botucatu/SP — IBGE 3507506
350760,Bragança Paulista,SP,3507605,Bragança Paulista/SP — IBGE 3507605
350770,Braúna,SP,3507704,Braúna/SP — IBGE 3507704
350775,Brejo Alegre,SP,3507753,Brejo Alegre/SP — IBGE 3507753
350780,Brodowski,SP,3507803,Brodowski/SP — IBGE 3507803
350790,Brotas,SP,3507902,Brotas/SP — IBGE 3507902
350800,Buri,SP,3508009,Buri/SP — IBGE 3508009
350810,Buritama,SP,3508108,Buritama/SP — IBGE 3508108
350820,Buritizal,SP,3508207,Buritizal/SP — IBGE 3508207
350830,Cabrália Paulista,SP,3508306,Cabrália Paulista/SP — IBGE 3508306
350840,Cabreúva,SP,3508405,Cabreúva/SP — IBGE 3508405
350850,Caçapava,SP,3508504,Caçapava/SP — IBGE 3508504
350860,Cachoeira Paulista,SP,3508603,Cachoeira Paulista/SP — IBGE 3508603
350870,Caconde,SP,3508702,Caconde/SP — IBGE 3508702
350880,Cafelândia,SP,3508801,Cafelândia/SP — IBGE 3508801
350890,Caiabu,SP,3508900,Caiabu/SP — IBGE 3508900
350900,Caieiras,SP,3509007,Caieiras/SP — IBGE 3509007
350910,Caiuá,SP,3509106,Caiuá/SP — IBGE 3509106
350920,Cajamar,SP,3509205,Cajamar/SP — IBGE 3509205
350925,Cajati,SP,3509254,Cajati/SP — IBGE 3509254
350930,Cajobi,SP,3509304,Cajobi/SP — IBGE 3509304
350940,Cajuru,SP,3509403,Cajuru/SP — IBGE 3509403
350945,Campina do Monte Alegre,SP,3509452,Campina do Monte Alegre/SP — IBGE 3509452
350950,Campinas,SP,3509502,Campinas/SP — IBGE 3509502
350960,Campo Limpo Paulista,SP,3509601,Campo Limpo Paulista/SP — IBGE 3509601
350970,Campos do Jordão,SP,3509700,Campos do Jordão/SP — IBGE 3509700
350980,Campos Novos Paulista,SP,3509809,Campos Novos Paulista/SP — IBGE 3509809
350990,Cananéia,SP,3509908,Cananéia/SP — IBGE 3509908
350995,Canas,SP,3509957,Canas/SP — IBGE 3509957
351000,Cândido Mota,SP,3510005,Cândido Mota/SP — IBGE 3510005
351010,Cândido Rodrigues,SP,3510104,Cândido Rodrigues/SP — IBGE 3510104
351015,Canitar,SP,3510153,Canitar/SP — IBGE 3510153
351020,Capão Bonito,SP,3510203,Capão Bonito/SP — IBGE 3510203
351030,Capela do Alto,SP,3510302,Capela do Alto/SP — IBGE 3510302
351040,Capivari,SP,3510401,Capivari/SP — IBGE 3510401
351050,Caraguatatuba,SP,3510500,Caraguatatuba/SP — IBGE 3510500
351060,Carapicuíba,SP,3510609,Carapicuíba/SP — IBGE 3510609
351070,Cardoso,SP,3510708,Cardoso/SP — IBGE 3510708
351080,Casa Branca,SP,3510807,Casa Branca/SP — IBGE 3510807
351090,Cássia dos Coqueiros,SP,3510906,Cássia dos Coqueiros/SP — IBGE 3510906
351100,Castilho,SP,3511003,Castilho/SP — IBGE 3511003
351110,Catanduva,SP,3511102,Catanduva/SP — IBGE 3511102
351120,Catiguá,SP,3511201,Catiguá/SP — IBGE 3511201
351130,Cedral,SP,3511300,Cedral/SP — IBGE 3511300
351140,Cerqueira César,SP,3511409,Cerqueira César/SP — IBGE 3511409
351150,Cerquilho,SP,3511508,Cerquilho/SP — IBGE 3511508
351160,Cesário Lange,SP,3511607,Cesário Lange/SP — IBGE 3511607
351170,Charqueada,SP,3511706,Charqueada/SP — IBGE 3511706
351190,Clementina,SP,3511904,Clementina/SP — IBGE 3511904
351200,Colina,SP,3512001,Colina/SP — IBGE 3512001
351210,Colômbia,SP,3512100,Colômbia/SP — IBGE 3512100
351220,Conchal,SP,3512209,Conchal/SP — IBGE 3512209
351230,Conchas,SP,3512308,Conchas/SP — IBGE 3512308
351240,Cordeirópolis,SP,3512407,Cordeirópolis/SP — IBGE 3512407
351250,Coroados,SP,3512506,Coroados/SP — IBGE 3512506
351260,Coronel Macedo,SP,3512605,Coronel Macedo/SP — IBGE 3512605
351270,Corumbataí,SP,3512704,Corumbataí/SP — IBGE 3512704
351280,Cosmópolis,SP,3512803,Cosmópolis/SP — IBGE 3512803
351290,Cosmorama,SP,3512902,Cosmorama/SP — IBGE 3512902
351300,Cotia,SP,3513009,Cotia/SP — IBGE 3513009
351310,Cravinhos,SP,3513108,Cravinhos/SP — IBGE 3513108
351320,Cristais Paulista,SP,3513207,Cristais Paulista/SP — IBGE 3513207
351330,Cruzália,SP,3513306,Cruzália/SP — IBGE 3513306
351340,Cruzeiro,SP,3513405,Cruzeiro/SP — IBGE 3513405
351350,Cubatão,SP,3513504,Cubatão/SP — IBGE 3513504
351360,Cunha,SP,3513603,Cunha/SP — IBGE 3513603
351370,Descalvado,SP,3513702,Descalvado/SP — IBGE 3513702
351380,Diadema,SP,3513801,Diadema/SP — IBGE 3513801
351385,Dirce Reis,SP,3513850,Dirce Reis/SP — IBGE 3513850
351390,Divinolândia,SP,3513900,Divinolândia/SP — IBGE 3513900
351400,Dobrada,SP,3514007,Dobrada/SP — IBGE 3514007
351410,Dois Córregos,SP,3514106,Dois Córregos/SP — IBGE 3514106
351420,Dolcinópolis,SP,3514205,Dolcinópolis/SP — IBGE 3514205
351430,Dourado,SP,3514304,Dourado/SP — IBGE 3514304
351440,Dracena,SP,3514403,Dracena/SP — IBGE 3514403
351450,Duartina,SP,3514502,Duartina/SP — IBGE 3514502
351460,Dumont,SP,3514601,Dumont/SP — IBGE 3514601
351470,Echaporã,SP,3514700,Echaporã/SP — IBGE 3514700
351480,Eldorado,SP,3514809,Eldorado/SP — IBGE 3514809
351490,Elias Fausto,SP,3514908,Elias Fausto/SP — IBGE 3514908
351492,Elisiário,SP,3514924,Elisiário/SP — IBGE 3514924
351495,Embaúba,SP,3514957,Embaúba/SP — IBGE 3514957
351500,Embu das Artes,SP,3515004,Embu das Artes/SP — IBGE 3515004
351510,Embu-Guaçu,SP,3515103,Embu-Guaçu/SP — IBGE 3515103
351512,Emilianópolis,SP,3515129,Emilianópolis/SP — IBGE 3515129
351515,Engenheiro Coelho,SP,3515152,Engenheiro Coelho/SP — IBGE 3515152
351518,Espírito Santo do Pinhal,SP,3515186,Espírito Santo do Pinhal/SP — IBGE 3515186
351519,Espírito Santo do Turvo,SP,3515194,Espírito Santo do Turvo/SP — IBGE 3515194
351520,Estrela d'Oeste,SP,3515202,Estrela d'Oeste/SP — IBGE 3515202
351530,Estrela do Norte,SP,3515301,Estrela do Norte/SP — IBGE 3515301
351535,Euclides da Cunha Paulista,SP,3515350,Euclides da Cunha Paulista/SP — IBGE 3515350
351540,Fartura,SP,3515400,Fartura/SP — IBGE 3515400
351550,Fernandópolis,SP,3515509,Fernandópolis/SP — IBGE 3515509
351560,Fernando Prestes,SP,3515608,Fernando Prestes/SP — IBGE 3515608
351565,Fernão,SP,3515657,Fernão/SP — IBGE 3515657
351570,Ferraz de Vasconcelos,SP,3515707,Ferraz de Vasconcelos/SP — IBGE 3515707
351580,Flora Rica,SP,3515806,Flora Rica/SP — IBGE 3515806
351590,Floreal,SP,3515905,Floreal/SP — IBGE 3515905
351600,Flórida Paulista,SP,3516002,Flórida Paulista/SP — IBGE 3516002
351610,Florínea,SP,3516101,Florínea/SP — IBGE 3516101
351620,Franca,SP,3516200,Franca/SP — IBGE 3516200
351630,Francisco Morato,SP,3516309,Francisco Morato/SP — IBGE 3516309
351640,Franco da Rocha,SP,3516408,Franco da Rocha/SP — IBGE 3516408
351650,Gabriel Monteiro,SP,3516507,Gabriel Monteiro/SP — IBGE 3516507
351660,Gália,SP,3516606,Gália/SP — IBGE 3516606
351670,Garça,SP,3516705,Garça/SP — IBGE 3516705
351680,Gastão Vidigal,SP,3516804,Gastão Vidigal/SP — IBGE 3516804
351685,Gavião Peixoto,SP,3516853,Gavião Peixoto/SP — IBGE 3516853
351690,General Salgado,SP,3516903,General Salgado/SP — IBGE 3516903
351700,Getulina,SP,3517000,Getulina/SP — IBGE 3517000
351710,Glicério,SP,3517109,Glicério/SP — IBGE 3517109
351720,Guaiçara,SP,3517208,Guaiçara/SP — IBGE 3517208
351730,Guaimbê,SP,3517307,Guaimbê/SP — IBGE 3517307
351740,Guaíra,SP,3517406,Guaíra/SP — IBGE 3517406
351750,Guapiaçu,SP,3517505,Guapiaçu/SP — IBGE 3517505
351760,Guapiara,SP,3517604,Guapiara/SP — IBGE 3517604
351770,Guará,SP,3517703,Guará/SP — IBGE 3517703
351780,Guaraçaí,SP,3517802,Guaraçaí/SP — IBGE 3517802
351790,Guaraci,SP,3517901,Guaraci/SP — IBGE 3517901
351800,Guarani d'Oeste,SP,3518008,Guarani d'Oeste/SP — IBGE 3518008
351810,Guarantã,SP,3518107,Guarantã/SP — IBGE 3518107
351820,Guararapes,SP,3518206,Guararapes/SP — IBGE 3518206
351830,Guararema,SP,3518305,Guararema/SP — IBGE 3518305
351840,Guaratinguetá,SP,3518404,Guaratinguetá/SP — IBGE 3518404
351850,Guareí,SP,3518503,Guareí/SP — IBGE 3518503
351860,Guariba,SP,3518602,Guariba/SP — IBGE 3518602
351870,Guarujá,SP,3518701,Guarujá/SP — IBGE 3518701
351880,Guarulhos,SP,3518800,Guarulhos/SP — IBGE 3518800
351885,Guatapará,SP,3518859,Guatapará/SP — IBGE 3518859
351890,Guzolândia,SP,3518909,Guzolândia/SP — IBGE 3518909
351900,Herculândia,SP,3519006,Herculândia/SP — IBGE 3519006
351905,Holambra,SP,3519055,Holambra/SP — IBGE 3519055
351907,Hortolândia,SP,3519071,Hortolândia/SP — IBGE 3519071
351910,Iacanga,SP,3519105,Iacanga/SP — IBGE 3519105
351920,Iacri,SP,3519204,Iacri/SP — IBGE 3519204
351925,Iaras,SP,3519253,Iaras/SP — IBGE 3519253
351930,Ibaté,SP,3519303,Ibaté/SP — IBGE 3519303
351940,Ibirá,SP,3519402,Ibirá/SP — IBGE 3519402
351950,Ibirarema,SP,3519501,Ibirarema/SP — IBGE 3519501
351960,Ibitinga,SP,3519600,Ibitinga/SP — IBGE 3519600
351970,Ibiúna,SP,3519709,Ibiúna/SP — IBGE 3519709
351980,Icém,SP,3519808,Icém/SP — IBGE 3519808
351990,Iepê,SP,3519907,Iepê/SP — IBGE 3519907
352000,Igaraçu do Tietê,SP,3520004,Igaraçu do Tietê/SP — IBGE 3520004
352010,Igarapava,SP,3520103,Igarapava/SP — IBGE 3520103
352020,Igaratá,SP,3520202,Igaratá/SP — IBGE 3520202
352030,Iguape,SP,3520301,Iguape/SP — IBGE 3520301
352040,Ilhabela,SP,3520400,Ilhabela/SP — IBGE 3520400
352042,Ilha Comprida,SP,3520426,Ilha Comprida/SP — IBGE 3520426
352044,Ilha Solteira,SP,3520442,Ilha Solteira/SP — IBGE 3520442
352050,Indaiatuba,SP,3520509,Indaiatuba/SP — IBGE 3520509
352060,Indiana,SP,3520608,Indiana/SP — IBGE 3520608
352070,Indiaporã,SP,3520707,Indiaporã/SP — IBGE 3520707
352080,Inúbia Paulista,SP,3520806,Inúbia Paulista/SP — IBGE 3520806
352090,Ipaussu,SP,3520905,Ipaussu/SP — IBGE 3520905
352100,Iperó,SP,3521002,Iperó/SP — IBGE 3521002
352110,Ipeúna,SP,3521101,Ipeúna/SP — IBGE 3521101
352115,Ipiguá,SP,3521150,Ipiguá/SP — IBGE 3521150
352120,Iporanga,SP,3521200,Iporanga/SP — IBGE 3521200
352130,Ipuã,SP,3521309,Ipuã/SP — IBGE 3521309
352140,Iracemápolis,SP,3521408,Iracemápolis/SP — IBGE 3521408
352150,Irapuã,SP,3521507,Irapuã/SP — IBGE 3521507
352160,Irapuru,SP,3521606,Irapuru/SP — IBGE 3521606
352170,Itaberá,SP,3521705,Itaberá/SP — IBGE 3521705
352180,Itaí,SP,3521804,Itaí/SP — IBGE 3521804
352190,Itajobi,SP,3521903,Itajobi/SP — IBGE 3521903
352200,Itaju,SP,3522000,Itaju/SP — IBGE 3522000
352210,Itanhaém,SP,3522109,Itanhaém/SP — IBGE 3522109
352215,Itaoca,SP,3522158,Itaoca/SP — IBGE 3522158
352220,Itapecerica da Serra,SP,3522208,Itapecerica da Serra/SP — IBGE 3522208
352230,Itapetininga,SP,3522307,Itapetininga/SP — IBGE 3522307
352240,Itapeva,SP,3522406,Itapeva/SP — IBGE 3522406
352250,Itapevi,SP,3522505,Itapevi/SP — IBGE 3522505
352260,Itapira,SP,3522604,Itapira/SP — IBGE 3522604
352265,Itapirapuã Paulista,SP,3522653,Itapirapuã Paulista/SP — IBGE 3522653
352270,Itápolis,SP,3522703,Itápolis/SP — IBGE 3522703
352280,Itaporanga,SP,3522802,Itaporanga/SP — IBGE 3522802
352290,Itapuí,SP,3522901,Itapuí/SP — IBGE 3522901
352300,Itapura,SP,3523008,Itapura/SP — IBGE 3523008
352310,Itaquaquecetuba,SP,3523107,Itaquaquecetuba/SP — IBGE 3523107
352320,Itararé,SP,3523206,Itararé/SP — IBGE 3523206
352330,Itariri,SP,3523305,Itariri/SP — IBGE 3523305
352340,Itatiba,SP,3523404,Itatiba/SP — IBGE 3523404
352350,Itatinga,SP,3523503,Itatinga/SP — IBGE 3523503
352360,Itirapina,SP,3523602,Itirapina/SP — IBGE 3523602
352370,Itirapuã,SP,3523701,Itirapuã/SP — IBGE 3523701
352380,Itobi,SP,3523800,Itobi/SP — IBGE 3523800
352390,Itu,SP,3523909,Itu/SP — IBGE 3523909
352400,Itupeva,SP,3524006,Itupeva/SP — IBGE 3524006
352410,Ituverava,SP,3524105,Ituverava/SP — IBGE 3524105
352420,Jaborandi,SP,3524204,Jaborandi/SP — IBGE 3524204
352430,Jaboticabal,SP,3524303,Jaboticabal/SP — IBGE 3524303
352440,Jacareí,SP,3524402,Jacareí/SP — IBGE 3524402
352450,Jaci,SP,3524501,Jaci/SP — IBGE 3524501
352460,Jacupiranga,SP,3524600,Jacupiranga/SP — IBGE 3524600
352470,Jaguariúna,SP,3524709,Jaguariúna/SP — IBGE 3524709
352480,Jales,SP,3524808,Jales/SP — IBGE 3524808
352490,Jambeiro,SP,3524907,Jambeiro/SP — IBGE 3524907
352500,Jandira,SP,3525003,Jandira/SP — IBGE 3525003
352510,Jardinópolis,SP,3525102,Jardinópolis/SP — IBGE 3525102
352520,Jarinu,SP,3525201,Jarinu/SP — IBGE 3525201
352530,Jaú,SP,3525300,Jaú/SP — IBGE 3525300
352540,Jeriquara,SP,3525409,Jeriquara/SP — IBGE 3525409
352550,Joanópolis,SP,3525508,Joanópolis/SP — IBGE 3525508
352560,João Ramalho,SP,3525607,João Ramalho/SP — IBGE 3525607
352570,José Bonifácio,SP,3525706,José Bonifácio/SP — IBGE 3525706
352580,Júlio Mesquita,SP,3525805,Júlio Mesquita/SP — IBGE 3525805
352585,Jumirim,SP,3525854,Jumirim/SP — IBGE 3525854
352590,Jundiaí,SP,3525904,Jundiaí/SP — IBGE 3525904
352600,Junqueirópolis,SP,3526001,Junqueirópolis/SP — IBGE 3526001
352610,Juquiá,SP,3526100,Juquiá/SP — IBGE 3526100
352620,Juquitiba,SP,3526209,Juquitiba/SP — IBGE 3526209
352630,Lagoinha,SP,3526308,Lagoinha/SP — IBGE 3526308
352640,Laranjal Paulista,SP,3526407,Laranjal Paulista/SP — IBGE 3526407
352650,Lavínia,SP,3526506,Lavínia/SP — IBGE 3526506
352660,Lavrinhas,SP,3526605,Lavrinhas/SP — IBGE 3526605
352670,Leme,SP,3526704,Leme/SP — IBGE 3526704
352680,Lençóis Paulista,SP,3526803,Lençóis Paulista/SP — IBGE 3526803
352690,Limeira,SP,3526902,Limeira/SP — IBGE 3526902
352700,Lindóia,SP,3527009,Lindóia/SP — IBGE 3527009
352710,Lins,SP,3527108,Lins/SP — IBGE 3527108
352720,Lorena,SP,3527207,Lorena/SP — IBGE 3527207
352725,Lourdes,SP,3527256,Lourdes/SP — IBGE 3527256
352730,Louveira,SP,3527306,Louveira/SP — IBGE 3527306
352740,Lucélia,SP,3527405,Lucélia/SP — IBGE 3527405
352750,Lucianópolis,SP,3527504,Lucianópolis/SP — IBGE 3527504
352760,Luís Antônio,SP,3527603,Luís Antônio/SP — IBGE 3527603
352770,Luiziânia,SP,3527702,Luiziânia/SP — IBGE 3527702
352780,Lupércio,SP,3527801,Lupércio/SP — IBGE 3527801
352790,Lutécia,SP,3527900,Lutécia/SP — IBGE 3527900
352800,Macatuba,SP,3528007,Macatuba/SP — IBGE 3528007
352810,Macaubal,SP,3528106,Macaubal/SP — IBGE 3528106
352820,Macedônia,SP,3528205,Macedônia/SP — IBGE 3528205
352830,Magda,SP,3528304,Magda/SP — IBGE 3528304
352840,Mairinque,SP,3528403,Mairinque/SP — IBGE 3528403
352850,Mairiporã,SP,3528502,Mairiporã/SP — IBGE 3528502
352860,Manduri,SP,3528601,Manduri/SP — IBGE 3528601
352870,Marabá Paulista,SP,3528700,Marabá Paulista/SP — IBGE 3528700
352880,Maracaí,SP,3528809,Maracaí/SP — IBGE 3528809
352885,Marapoama,SP,3528858,Marapoama/SP — IBGE 3528858
352890,Mariápolis,SP,3528908,Mariápolis/SP — IBGE 3528908
352900,Marília,SP,3529005,Marília/SP — IBGE 3529005
352910,Marinópolis,SP,3529104,Marinópolis/SP — IBGE 3529104
352920,Martinópolis,SP,3529203,Martinópolis/SP — IBGE 3529203
352930,Matão,SP,3529302,Matão/SP — IBGE 3529302
352940,Mauá,SP,3529401,Mauá/SP — IBGE 3529401
352950,Mendonça,SP,3529500,Mendonça/SP — IBGE 3529500
352960,Meridiano,SP,3529609,Meridiano/SP — IBGE 3529609
352965,Mesópolis,SP,3529658,Mesópolis/SP — IBGE 3529658
352970,Miguelópolis,SP,3529708,Miguelópolis/SP — IBGE 3529708
352980,Mineiros do Tietê,SP,3529807,Mineiros do Tietê/SP — IBGE 3529807
352990,Miracatu,SP,3529906,Miracatu/SP — IBGE 3529906
353000,Mira Estrela,SP,3530003,Mira Estrela/SP — IBGE 3530003
353010,Mirandópolis,SP,3530102,Mirandópolis/SP — IBGE 3530102
353020,Mirante do Paranapanema,SP,3530201,Mirante do Paranapanema/SP — IBGE 3530201
353030,Mirassol,SP,3530300,Mirassol/SP — IBGE 3530300
353040,Mirassolândia,SP,3530409,Mirassolândia/SP — IBGE 3530409
353050,Mococa,SP,3530508,Mococa/SP — IBGE 3530508
353060,Mogi das Cruzes,SP,3530607,Mogi das Cruzes/SP — IBGE 3530607
353070,Mogi Guaçu,SP,3530706,Mogi Guaçu/SP — IBGE 3530706
353080,Mogi Mirim,SP,3530805,Mogi Mirim/SP — IBGE 3530805
353090,Mombuca,SP,3530904,Mombuca/SP — IBGE 3530904
353100,Monções,SP,3531001,Monções/SP — IBGE 3531001
353110,Mongaguá,SP,3531100,Mongaguá/SP — IBGE 3531100
353120,Monte Alegre do Sul,SP,3531209,Monte Alegre do Sul/SP — IBGE 3531209
353130,Monte Alto,SP,3531308,Monte Alto/SP — IBGE 3531308
353140,Monte Aprazível,SP,3531407,Monte Aprazível/SP — IBGE 3531407
353150,Monte Azul Paulista,SP,3531506,Monte Azul Paulista/SP — IBGE 3531506
353160,Monte Castelo,SP,3531605,Monte Castelo/SP — IBGE 3531605
353170,Monteiro Lobato,SP,3531704,Monteiro Lobato/SP — IBGE 3531704
353180,Monte Mor,SP,3531803,Monte Mor/SP — IBGE 3531803
353190,Morro Agudo,SP,3531902,Morro Agudo/SP — IBGE 3531902
353200,Morungaba,SP,3532009,Morungaba/SP — IBGE 3532009
353205,Motuca,SP,3532058,Motuca/SP — IBGE 3532058
353210,Murutinga do Sul,SP,3532108,Murutinga do Sul/SP — IBGE 3532108
353215,Nantes,SP,3532157,Nantes/SP — IBGE 3532157
353220,Narandiba,SP,3532207,Narandiba/SP — IBGE 3532207
353230,Natividade da Serra,SP,3532306,Natividade da Serra/SP — IBGE 3532306
353240,Nazaré Paulista,SP,3532405,Nazaré Paulista/SP — IBGE 3532405
